epoch,train_loss,val_loss
273,141.1821746826172,
274,126.96923828125,
275,174.306640625,
276,141.8425750732422,
277,147.55787658691406,
278,96.31190490722656,
279,169.6831512451172,
280,121.98918151855469,90.0
281,168.21304321289062,
282,117.1993408203125,
283,97.34184265136719,
284,132.01243591308594,
285,136.63162231445312,
286,128.45779418945312,
287,102.89842224121094,
288,133.32229614257812,
289,143.5935821533203,
290,158.9705810546875,
291,90.57402038574219,
292,99.02979278564453,
293,116.22135162353516,
294,170.0342559814453,
295,198.5310821533203,
296,185.79339599609375,
297,114.87681579589844,
298,159.90684509277344,
299,94.12633514404297,
300,100.84243774414062,70.0
301,142.02967834472656,
302,149.02944946289062,
303,154.18399047851562,
304,126.48358154296875,
305,146.5307159423828,
306,169.29794311523438,
307,126.10975646972656,
308,98.20464324951172,
309,148.18299865722656,
310,220.23291015625,
311,106.26934051513672,
312,91.12014770507812,
313,78.95747375488281,
314,102.19319915771484,
315,184.28878784179688,
316,69.36983489990234,
317,135.54031372070312,
318,101.95431518554688,
319,102.50018310546875,
320,82.94446563720703,50.0
321,183.1822509765625,
322,133.72573852539062,
323,121.20487213134766,
324,154.25498962402344,
325,152.30357360839844,
326,90.79779815673828,
327,216.25933837890625,
328,117.08509063720703,
329,142.5740509033203,
330,220.73147583007812,
331,76.81011962890625,
332,154.04129028320312,
333,165.8304901123047,
334,141.6024169921875,
335,137.2361602783203,
336,152.78883361816406,
337,121.31755065917969,
338,235.7128143310547,
339,154.3206329345703,
340,187.46661376953125,158.0
341,144.27532958984375,
342,124.37174224853516,
343,74.3975601196289,
344,173.74050903320312,
345,86.63849639892578,
346,80.50904846191406,
347,106.2022705078125,
348,110.27056884765625,
349,155.04750061035156,
350,88.27094268798828,
351,195.2002410888672,
352,160.66162109375,
353,137.971435546875,
354,137.4115753173828,
355,49.66130065917969,
356,123.01347351074219,
357,146.85079956054688,
358,120.52601623535156,
359,131.42160034179688,
360,87.54203796386719,56.0
361,186.9347686767578,
362,68.80313873291016,
363,136.7946014404297,
364,143.92410278320312,
365,137.49913024902344,
366,128.36346435546875,
367,293.5051574707031,
368,144.55577087402344,
369,119.66179656982422,
370,76.41117095947266,
371,88.59313201904297,
372,105.89628601074219,
373,117.08543395996094,
374,114.89204406738281,
375,188.00360107421875,
376,134.7962646484375,
377,104.0316390991211,
378,174.31387329101562,
379,138.67445373535156,
380,143.5679168701172,116.0
381,242.15060424804688,
382,145.35914611816406,
383,86.09967041015625,
384,145.36245727539062,
385,152.06175231933594,
386,76.1163558959961,
387,185.08335876464844,
388,88.78165435791016,
389,153.5372314453125,
390,57.508365631103516,
391,158.4766082763672,
392,144.78456115722656,
393,181.18136596679688,
394,129.17469787597656,
395,164.81004333496094,
396,122.92762756347656,
397,198.32423400878906,
398,195.85528564453125,
399,198.53550720214844,
400,129.2176971435547,102.0
401,125.0796127319336,
402,82.1231689453125,
403,66.40159606933594,
404,183.384033203125,
405,178.9082794189453,
406,156.8555145263672,
407,163.71453857421875,
408,204.6966552734375,
409,100.2060317993164,
410,121.45147705078125,
411,136.23065185546875,
412,141.22830200195312,
413,126.67568969726562,
414,152.8935546875,
415,104.43778991699219,
416,156.4744110107422,
417,124.1952896118164,
418,171.01754760742188,
419,193.49440002441406,
420,133.09768676757812,104.0
421,198.71514892578125,
422,176.30921936035156,
423,148.41651916503906,
424,131.8640899658203,
425,134.6280975341797,
426,126.43327331542969,
427,204.33058166503906,
428,161.70269775390625,
429,90.3782730102539,
430,156.37269592285156,
431,153.74871826171875,
432,105.80624389648438,
433,127.27948760986328,
434,94.84508514404297,
435,145.6964874267578,
436,194.57032775878906,
437,151.8224639892578,
438,158.02366638183594,
439,139.00526428222656,
440,178.92738342285156,152.0
441,60.00163269042969,
442,177.709228515625,
443,190.05345153808594,
444,68.23054504394531,
445,112.28776550292969,
446,148.7594451904297,
447,178.29811096191406,
448,154.9932098388672,
449,147.6375732421875,
450,101.63230895996094,
451,248.87779235839844,
452,152.6766357421875,
453,98.69363403320312,
454,95.17388916015625,
455,127.65506744384766,
456,136.85946655273438,
457,105.76368713378906,
458,178.48805236816406,
459,92.473388671875,
460,150.26109313964844,122.0
461,106.02852630615234,
462,132.29476928710938,
463,96.09542083740234,
464,134.5282440185547,
465,169.59666442871094,
466,98.14253234863281,
467,90.61286163330078,
468,62.358402252197266,
469,89.33470153808594,
470,145.0076904296875,
471,176.8245849609375,
472,143.0022735595703,
473,75.78515625,
474,170.06065368652344,
475,97.03490447998047,
476,196.1297149658203,
477,127.97750091552734,
478,123.29224395751953,
479,109.32889556884766,
480,241.16798400878906,214.0
481,126.86283111572266,
482,198.4856719970703,
483,117.96089172363281,
484,115.57775115966797,
485,100.88703918457031,
486,92.01286315917969,
487,97.07084655761719,
488,135.710205078125,
489,107.5347900390625,
490,96.95295715332031,
491,146.8758544921875,
492,129.73280334472656,
493,127.2319564819336,
494,103.53119659423828,
495,222.35577392578125,
496,166.065673828125,
497,86.86386108398438,
498,111.62692260742188,
499,183.71421813964844,156.0
